"CanonicalName","CN","Created","createTimeStamp","Deleted","Description","DisplayName","DistinguishedName","dSCorePropagationData","extensionAttribute10","extensionAttribute11","extensionAttribute12","extensionAttribute13","extensionAttribute14","extensionAttribute15","GroupCategory","GroupScope","groupType","HomePage","instanceType","isDeleted","LastKnownParent","legacyExchangeDN","mail","mailNickname","ManagedBy","member","MemberOf","Members","Modified","modifyTimeStamp","msExchArbitrationMailbox","msExchPoliciesIncluded","msExchRecipientDisplayType","msExchVersion","Name","nTSecurityDescriptor","ObjectCategory","ObjectClass","ObjectGUID","objectSid","ProtectedFromAccidentalDeletion","proxyAddresses","reportToOriginator","SamAccountName","sAMAccountType","sDRightsEffective","showInAddressBook","SID","SIDHistory","uSNChanged","uSNCreated","whenChanged","whenCreated","PropertyNames","AddedProperties","RemovedProperties","ModifiedProperties","PropertyCount","GroupNames"
"intbca.gov.tw/MOF/BELROOT/BELN6/BELN601/BELN601","BELN601","2013/10/29 下午 02:43:36","2013/10/29 下午 02:43:36",,,"BELN601國有財產署總署","CN=BELN601,OU=BELN601,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN601國有財產署總署","BELN601國有財產署總署","BELN601國有財產署總署","BELN601國有財產署總署","BELN601國有財產署總署","BELN601國有財產署總署","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"BELN601","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","254bcf45-ce33-4876-88ea-2db75e74a063","S-1-5-21-679905514-346105766-3537659097-12475","False",,,"BELN601","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-12475","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25290","25290","2020/1/18 上午 11:31:12","2013/10/29 下午 02:43:36","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/BELROOT/BELN6/BELN604/BELN604","BELN604","2013/10/29 下午 02:46:26","2013/10/29 下午 02:46:26",,,"BELN604國有財產署南區分署","CN=BELN604,OU=BELN604,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN604國有財產署南區分署","BELN604國有財產署南區分署","BELN604國有財產署南區分署","BELN604國有財產署南區分署","BELN604國有財產署南區分署","BELN604國有財產署南區分署","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"BELN604","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","d40cffe5-e08b-44f0-afc2-1f80f4d3f09f","S-1-5-21-679905514-346105766-3537659097-12478","False",,,"BELN604","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-12478","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25291","25291","2020/1/18 上午 11:31:12","2013/10/29 下午 02:46:26","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/BELROOT/BELN6/BELN602/BELN602","BELN602","2013/10/29 下午 02:43:36","2013/10/29 下午 02:43:36",,,"BELN602國有財產署北區分署","CN=BELN602,OU=BELN602,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN602國有財產署北區分署","BELN602國有財產署北區分署","BELN602國有財產署北區分署","BELN602國有財產署北區分署","BELN602國有財產署北區分署","BELN602國有財產署北區分署","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"BELN602","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","8eb132dd-52af-4d77-9e89-0de3d652df62","S-1-5-21-679905514-346105766-3537659097-12476","False",,,"BELN602","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-12476","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25292","25292","2020/1/18 上午 11:31:12","2013/10/29 下午 02:43:36","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/BELROOT/BELN6/BELN603/BELN603","BELN603","2013/10/29 下午 02:45:00","2013/10/29 下午 02:45:00",,,"BELN603國有財產署中區分署","CN=BELN603,OU=BELN603,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN603國有財產署中區分署","BELN603國有財產署中區分署","BELN603國有財產署中區分署","BELN603國有財產署中區分署","BELN603國有財產署中區分署","BELN603國有財產署中區分署","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"BELN603","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","e3da187a-7be5-440a-914a-d44e8eacadf1","S-1-5-21-679905514-346105766-3537659097-12477","False",,,"BELN603","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-12477","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25293","25293","2020/1/18 上午 11:31:12","2013/10/29 下午 02:45:00","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/BELROOT/BELN6/BELN610/BELN610","BELN610","2013/10/29 下午 02:49:51","2013/10/29 下午 02:49:51",,,"BELN610國有財產署總署","CN=BELN610,OU=BELN610,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN610國有財產署總署","BELN610國有財產署總署","BELN610國有財產署總署","BELN610國有財產署總署","BELN610國有財產署總署","BELN610國有財產署總署","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"BELN610","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","417966da-76a5-4025-981c-375eb0ce402a","S-1-5-21-679905514-346105766-3537659097-12479","False",,,"BELN610","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-12479","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25295","25295","2020/1/18 上午 11:31:12","2013/10/29 下午 02:49:51","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/BELROOT/BELN7/BELN7","BELN7","2014/7/30 下午 03:57:34","2014/7/30 下午 03:57:34",,,"BELN7國庫署","CN=BELN7,OU=BELN7,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN7國庫署","BELN7國庫署","BELN7國庫署","BELN7國庫署","BELN7國庫署","BELN7國庫署","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"BELN7","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","308f4154-a788-40fd-911e-a6214bf901a5","S-1-5-21-679905514-346105766-3537659097-14094","False",,,"BELN7","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-14094","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25375","25375","2020/1/18 上午 11:31:12","2014/7/30 下午 03:57:34","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/L50/L505000/L505000","L505000","2012/9/10 下午 07:22:23","2012/9/10 下午 07:22:23",,,"L505000臺中縣分局","CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","L505000臺中縣分局","L505000臺中縣分局","L505000臺中縣分局","L505000臺中縣分局","L505000臺中縣分局","L505000臺中縣分局","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=L505000",,"L505000",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2021/7/12 上午 09:35:53","2021/7/12 上午 09:35:53","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","L505000","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","d2a612a1-d552-432a-9c60-bf7ad79b3a7b","S-1-5-21-679905514-346105766-3537659097-10820","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","L505000","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10820","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","50212205","25433","2021/7/12 上午 09:35:53","2012/9/10 下午 07:22:23","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","53",""
"intbca.gov.tw/MOF/BELROOT/BELN6/BELN626/BELN626","BELN626","2013/11/20 下午 04:56:05","2013/11/20 下午 04:56:05",,,"BELN626國有財產署金馬辦事處","CN=BELN626,OU=BELN626,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN626國有財產署金馬辦事處","BELN626國有財產署金馬辦事處","BELN626國有財產署金馬辦事處","BELN626國有財產署金馬辦事處","BELN626國有財產署金馬辦事處","BELN626國有財產署金馬辦事處","Security","Universal","-2147483640",,"4",,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/1/8 下午 04:28:17","2024/1/8 下午 04:28:17",,,,,"BELN626","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","d0c0bc01-bedf-4c65-b1cd-58b6cc521fc9","S-1-5-21-679905514-346105766-3537659097-12504","False",,,"BELN626","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-12504","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","346626599","25461","2024/1/8 下午 04:28:17","2013/11/20 下午 04:56:05","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","44",""
"intbca.gov.tw/MOF/BELROOT/BELN4/BELN402/BELN402","BELN402","2013/1/28 上午 09:35:35","2013/1/28 上午 09:35:35",,,"BELN402統計處第二科","CN=BELN402,OU=BELN402,OU=BELN4,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN402統計處第二科","BELN402統計處第二科","BELN402統計處第二科","BELN402統計處第二科","BELN402統計處第二科","BELN402統計處第二科","Security","Universal","-2147483640",,"4",,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2021/8/11 下午 05:44:24","2021/8/11 下午 05:44:24",,,,,"BELN402","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","3879ec1e-9cf7-4a59-9bc1-ea77e841b32b","S-1-5-21-679905514-346105766-3537659097-11950","False",,,"BELN402","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-11950","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","55559718","25469","2021/8/11 下午 05:44:24","2013/1/28 上午 09:35:35","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","44",""
"intbca.gov.tw/MOF/BELROOT/BELN2/BELN220/BELN220","BELN220","2013/1/28 上午 09:34:52","2013/1/28 上午 09:34:52",,,"BELN220賦稅署","CN=BELN220,OU=BELN220,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN220賦稅署","BELN220賦稅署","BELN220賦稅署","BELN220賦稅署","BELN220賦稅署","BELN220賦稅署","Security","Universal","-2147483640",,"4",,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:14","2020/1/18 上午 11:31:14",,,,,"BELN220","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","a5fe1c55-2bd5-4ea3-bcdf-5a883fc8821b","S-1-5-21-679905514-346105766-3537659097-11942","False",,,"BELN220","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-11942","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","26619","25486","2020/1/18 上午 11:31:14","2013/1/28 上午 09:34:52","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","44",""
"intbca.gov.tw/MOF/BELROOT/BELN2/BELN205/BELN205","BELN205","2013/1/28 上午 09:34:37","2013/1/28 上午 09:34:37",,,"BELN205賦稅署稽核組","CN=BELN205,OU=BELN205,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN205賦稅署稽核組","BELN205賦稅署稽核組","BELN205賦稅署稽核組","BELN205賦稅署稽核組","BELN205賦稅署稽核組","BELN205賦稅署稽核組","Security","Universal","-2147483640",,"4",,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/7/8 上午 09:44:20","2024/7/8 上午 09:44:20",,,,,"BELN205","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","1dda7a48-4c2e-440e-952d-4f2595b53d47","S-1-5-21-679905514-346105766-3537659097-11939","False",,,"BELN205","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-11939","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","444513608","25521","2024/7/8 上午 09:44:20","2013/1/28 上午 09:34:37","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","44",""
"intbca.gov.tw/MOF/BELROOT/BELN2/BELN210/BELN210","BELN210","2013/1/28 上午 09:34:52","2013/1/28 上午 09:34:52",,,"BELN210賦稅署中部辦公室","CN=BELN210,OU=BELN210,OU=BELN2,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN210賦稅署中部辦公室","BELN210賦稅署中部辦公室","BELN210賦稅署中部辦公室","BELN210賦稅署中部辦公室","BELN210賦稅署中部辦公室","BELN210賦稅署中部辦公室","Security","Universal","-2147483640",,"4",,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/7/15 上午 09:32:20","2024/7/15 上午 09:32:20",,,,,"BELN210","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","e6c7ff48-dea3-43be-9e8d-cd40bc60ca5e","S-1-5-21-679905514-346105766-3537659097-11941","False",,,"BELN210","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-11941","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","448036211","25522","2024/7/15 上午 09:32:20","2013/1/28 上午 09:34:52","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","44",""
"intbca.gov.tw/MOF/BELROOT/BELN3/BELN301/BELN301","BELN301","2013/1/28 上午 09:35:02","2013/1/28 上午 09:35:02",,,"BELN301關務署關務查緝組","CN=BELN301,OU=BELN301,OU=BELN3,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN301關務署關務查緝組","BELN301關務署關務查緝組","BELN301關務署關務查緝組","BELN301關務署關務查緝組","BELN301關務署關務查緝組","BELN301關務署關務查緝組","Security","Universal","-2147483640",,"4",,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2022/7/27 上午 09:28:42","2022/7/27 上午 09:28:42",,,,,"BELN301","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","0a141155-be41-47e6-a33a-4d3d17b294d4","S-1-5-21-679905514-346105766-3537659097-11944","False",,,"BELN301","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-11944","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","136501623","25524","2022/7/27 上午 09:28:42","2013/1/28 上午 09:35:02","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","44",""
