"dn","objectguid","cn","samaccountname","name","grouptype","memberof","extensionattribute10","extensionattribute11","extensionattribute12","extensionattribute13","extensionattribute14","extensionattribute15","mail_enabled","syncattrs_hash","dn_hash","whencreated","whenchanged","placeholder"
"CN=L502C07,OU=L502C07,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502C07,L502C07,L502C07,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),L502C07臺中縣分局審查課(停用),"1","0d3d4436c5fcb8fd594e7435bfe99ae080a85ef9f7ff6ba8d484f0a60d34fee1","6d5ef9825aad335cdbe84dbeaddd64ae157aa755334184074d8c3eb844d485a0",2013-03-08 10:08:34,2019-11-14 16:34:28,external
"CN=B585805,OU=B585805,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B585805,B585805,B585805,-2147483640,"CN=B585800,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),B585805大智稽徵所徵收股(停用),"1","514c5bf6f06fa0f97bd5a898c482b76c2f10c82a626a795fc15fbbbb17548be2","22afebffbc7011e36feed4812786073e0d977b44d0c7c051241c06fde2be9334",2013-03-08 10:23:46,2023-01-13 18:49:36,external
"CN=B585807,OU=B585807,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B585807,B585807,B585807,-2147483640,"CN=B585800,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B585807大智稽徵所營所遺贈稅股,B585807大智稽徵所營所遺贈稅股,B585807大智稽徵所營所遺贈稅股,B585807大智稽徵所營所遺贈稅股,B585807大智稽徵所營所遺贈稅股,B585807大智稽徵所營所遺贈稅股,"1",f9dd3dbc6d6985504ba3aa6ba7e98d7bd0857b6788a9514591e79c8cd7877e06,"115997e1add7bc24d0220b033fde666782edb90f6836b57560c0cab56a195d60",2013-03-08 10:23:56,2023-01-13 18:49:37,external
"CN=L50,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L50,L50,L50,-2147483640,"CN=B01ROOT,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L50財政部臺灣省中區國稅局臺中縣分局,L50財政部臺灣省中區國稅局臺中縣分局,L50財政部臺灣省中區國稅局臺中縣分局,L50財政部臺灣省中區國稅局臺中縣分局,L50財政部臺灣省中區國稅局臺中縣分局,L50財政部臺灣省中區國稅局臺中縣分局,"1",da7527b6c2e199ca3b33c4fc8cd6404b3a2b7a6e68f624a3278aa827d9b80f82,a7baae2f1894992f70718070403530476973f26ae40f50537e95973d616ad3e5,2012-02-06 15:28:19,2023-01-13 20:32:39,external
"CN=BELN2,OU=BELN2,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,BELN2,BELN2,BELN2,-2147483640,"CN=BELROOT,OU=BELROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",BELN2賦稅署,BELN2賦稅署,BELN2賦稅署,BELN2賦稅署,BELN2賦稅署,BELN2賦稅署,"0",bf8ac6c5d557855e93d61f0d56debaa30741bb04d83e88a33ca6d0ebc1a3af9a,f205474621b7916e891e7623f7f7c53716d33b224beae1b4de3bf4c861f90025,2013-01-28 09:34:13,2019-11-14 16:39:44,external
"CN=K452M00,OU=K452M00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452M00,K452M00,K452M00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),K452M00苗栗縣分局人事室(停用),"1",d2ec053437c3ba560e103ca4a1e0d9438244bd3d63734c37c42ae6bb31898c1b,a07db65980c4da573f84113adbdfcd1e37d574c35d743c656ff2a63332895a6b,2013-03-08 10:21:53,2023-01-13 18:48:06,external
"CN=K452N00,OU=K452N00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452N00,K452N00,K452N00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452N00苗栗縣分局政風室(停用),K452N00苗栗縣分局政風室(停用),K452N00苗栗縣分局政風室(停用),K452N00苗栗縣分局政風室(停用),K452N00苗栗縣分局政風室(停用),K452N00苗栗縣分局政風室(停用),"1","9f19d074b9d00fafeae33cfaf2deb7af1272a84e8334ad5c9f7e3f7e33233ba5","585ac629b1b39b62e04d20768f0009d4dd60f2330d8658bea3c94a421bbec951",2013-03-08 10:18:19,2023-01-13 18:48:07,external
"CN=K452M03,OU=K452M03,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452M03,K452M03,K452M03,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452M03苗栗分局人事室,K452M03苗栗分局人事室,K452M03苗栗分局人事室,K452M03苗栗分局人事室,K452M03苗栗分局人事室,K452M03苗栗分局人事室,"1","1a57cc054a8f7e54fb3d09c61ba3a78dcac45bc627213c982a17ad5c7b9a1019",cf5c4645d66133f61d71082347f488681afe941a44ef0f6279670f059abea19d,2013-03-08 10:22:00,2023-01-13 18:48:06,external
"CN=K452N04,OU=K452N04,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452N04,K452N04,K452N04,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452N04苗栗分局政風室,K452N04苗栗分局政風室,K452N04苗栗分局政風室,K452N04苗栗分局政風室,K452N04苗栗分局政風室,K452N04苗栗分局政風室,"1","0dfdb18258a7fa4be600367a1464b29b8a065f70eb0c7997c5c14f436c8e06c6","05bcfe882786c5b2d924874e5cd8494f5b697eaa4b793a50a35c5f6cd30dafe7",2013-03-08 10:18:25,2023-01-13 18:48:07,external
"CN=K452L05,OU=K452L05,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452L05,K452L05,K452L05,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452L05苗栗分局主計室,K452L05苗栗分局主計室,K452L05苗栗分局主計室,K452L05苗栗分局主計室,K452L05苗栗分局主計室,K452L05苗栗分局主計室,"1",d5bf342fa5f769afa4d7cb9a1e3ddbae8aa908f5e666c0695d7677cf09061ff5,c25505109b70852aa06f13e79bd4ceb0dbcff8d1574804033a3e1862a876ee59,2013-03-08 10:24:51,2023-01-13 18:48:05,external
"CN=K452K00,OU=K452K00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452K00,K452K00,K452K00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452K00苗栗縣分局秘書室(停用),K452K00苗栗縣分局秘書室(停用),K452K00苗栗縣分局秘書室(停用),K452K00苗栗縣分局秘書室(停用),K452K00苗栗縣分局秘書室(停用),K452K00苗栗縣分局秘書室(停用),"1","842ecbab27c7656857ffa26a33cc7f2874a5ec2dde41cacc622a30f6f2bc0a6f","7395f52f9a544dad066a386aa28c320a22e47239faefd968f066f91bf26285a1",2013-03-08 10:04:46,2023-01-13 18:48:03,external
"CN=K452L00,OU=K452L00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452L00,K452L00,K452L00,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452L00苗栗縣分局會計室(停用),K452L00苗栗縣分局會計室(停用),K452L00苗栗縣分局會計室(停用),K452L00苗栗縣分局會計室(停用),K452L00苗栗縣分局會計室(停用),K452L00苗栗縣分局會計室(停用),"1",e29c6936e2efeb603702053ef66fa8676667b72a1918627a55c22f860dbe1aca,"5baf411044c2edc45a1f741129d5551a72621aef57c45dea5d122f78b4ea3a4a",2013-03-08 10:24:37,2023-01-13 18:48:04,external
"CN=K452K02,OU=K452K02,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K452K02,K452K02,K452K02,-2147483640,"CN=K454500,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K452K02苗栗分局秘書室,K452K02苗栗分局秘書室,K452K02苗栗分局秘書室,K452K02苗栗分局秘書室,K452K02苗栗分局秘書室,K452K02苗栗分局秘書室,"1",d1dcec5c92785883a77be39748cb066f0150bd074e54ee5c236fc60bade37bc4,ba4981f8b9d911740c3e3f7c42d6e013fba05a68c0f15991ac1783ad25697771,2013-03-08 10:05:01,2023-01-13 18:48:04,external
"CN=K464601,OU=K464601,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464601,K464601,K464601,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464601竹南稽徵所主任室,K464601竹南稽徵所主任室,K464601竹南稽徵所主任室,K464601竹南稽徵所主任室,K464601竹南稽徵所主任室,K464601竹南稽徵所主任室,"1",a1ffcaaf7b16e24886883b14e7a264d0f6c46c24a878c820039413d81cf2f741,"149b255dd83e5376c14d725269d4930cbedc2dba431dca10b8136baaf531fee4",2013-03-08 10:20:17,2023-01-13 18:49:46,external
"CN=K464602,OU=K464602,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464602,K464602,K464602,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,K464602竹南稽徵所審核員,"1","664afad41a57f9812f4addd0970a73e68bac6e3f6449625e62041590952d2bdc","6bcb6d7a21ac5f938ec218c6fa2363773703370492fa2af6b09cf97b27a74733",2013-03-08 10:20:24,2023-01-13 18:49:46,external
"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464600,K464600,K464600,-2147483640,"CN=K46,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464600竹南稽徵所,K464600竹南稽徵所,K464600竹南稽徵所,K464600竹南稽徵所,K464600竹南稽徵所,K464600竹南稽徵所,"1",d5e1fa9e879c4d68158aa820c4399d21fe1674d4449cebc9cfc99a5b9c460a4d,"57cd262615a5acd06b6ae2bdef8463037e1baba38195de3aa1f4db98c4666948",2012-02-06 15:31:14,2023-01-13 20:33:29,external
"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L505000,L505000,L505000,-2147483640,"CN=L50,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L505000臺中縣分局,L505000臺中縣分局,L505000臺中縣分局,L505000臺中縣分局,L505000臺中縣分局,L505000臺中縣分局,"1","9dd20581aa27f02779d0c270fcfc50cb8f91b3cc3b3eeedd1e02a7a7c3081b8e",b94479ca59546d03e80efa7956c16c717574a50a52a0554401e7893250e62f84,2012-02-06 15:31:55,2019-11-14 16:34:27,external
"CN=L502A01,OU=L502A01,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502A01,L502A01,L502A01,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,L502A01臺中縣分局分局長室,"1",d94c183cb96c93a902ab713f3882e15d653b0cb180a065c9d444732b805f73e6,aba99a0d69bd5b53e4ccb6863bf6b09bac37e45502c19ed273f73553fabc648f,2013-03-08 10:14:20,2019-11-14 16:34:27,external
"CN=K464607,OU=K464607,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464607,K464607,K464607,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464607竹南稽徵所營所遺贈稅股,K464607竹南稽徵所營所遺贈稅股,K464607竹南稽徵所營所遺贈稅股,K464607竹南稽徵所營所遺贈稅股,K464607竹南稽徵所營所遺贈稅股,K464607竹南稽徵所營所遺贈稅股,"1","02eee794fa9a97d1b6cf5d734fe9823cee451d0357230dbb832070c2b39a73be","55159a6f24d61c2333c73633bdc021c15fb35a4dc9cb1bb0e39df616c7b3e566",2013-03-08 10:20:58,2023-01-13 18:49:49,external
"CN=K464603,OU=K464603,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464603,K464603,K464603,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),K464603竹南稽徵所服務股(停用),"1",bc5ce94b0d580de15d12feb1d8141f2d985be13612a9e8354c3143fce8fe373c,a20c903dda9fa07f0bdaa1fed74c6c7aed226367ea20358fc06813863e1fb58b,2013-03-08 10:20:27,2023-01-13 18:49:47,external
"CN=K464608,OU=K464608,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464608,K464608,K464608,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464608竹南稽徵所綜所稅股,K464608竹南稽徵所綜所稅股,K464608竹南稽徵所綜所稅股,K464608竹南稽徵所綜所稅股,K464608竹南稽徵所綜所稅股,K464608竹南稽徵所綜所稅股,"1","6f8c1c5667c097b204cdf398393929731394dfe93dfc355c783031ab905341e1",ce2e7b4a7f9f6de89a4066a205c7abf5cd8c93ff8b4e08f261db37940d2cba31,2013-03-08 10:21:05,2023-01-13 18:49:50,external
"CN=K464609,OU=K464609,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464609,K464609,K464609,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,K464609竹南稽徵所銷售稅股,"1","7ec09d32195c8b6926ce6c3b724b2c957ca404dc3cc3c1155416fea0bd6ee299","9b9295ee2a970c4e7b0e4b5194a91b7ad5fd655c2f6a2215e59af60d1ec7e9c6",2013-03-08 10:21:11,2023-01-13 18:49:51,external
"CN=K464605,OU=K464605,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464605,K464605,K464605,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),K464605竹南稽徵所徵收股(停用),"1","538cc76f4776503742fdf4e64ed1f76e904edd78a639f5ac6cf78b5054ec3895","2c6a0efddc438b17d962d85003c9937f291c990aa122f0f4f4246374f4aad894",2013-03-08 10:20:41,2023-01-13 18:49:48,external
"CN=K464604,OU=K464604,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464604,K464604,K464604,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464604竹南稽徵所審查股(停用),K464604竹南稽徵所審查股(停用),K464604竹南稽徵所審查股(停用),K464604竹南稽徵所審查股(停用),K464604竹南稽徵所審查股(停用),K464604竹南稽徵所審查股(停用),"1",f0dd8e718ca7d6b56e5572c1e9ef2265b2ddefb67848b76a494e7f9f46e71057,f09f990e4bb7d9ef28869df5d922212d438ab8d842c20037923484efb23ebc95,2013-03-08 10:20:34,2023-01-13 18:49:48,external
"CN=K464610,OU=K464610,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464610,K464610,K464610,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,K464610竹南稽徵所服務管理股,"1",ed033bb4253d683e4d2bbcaa485b762e1ff1427ce1cb873e8eda9d374bcdb58d,"0f488da2393f20cf3d87407ff990f76433c77ef717508dde63684dee5ccb0533",2013-03-08 10:22:06,2023-01-13 18:49:51,external
"CN=K464606,OU=K464606,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,K464606,K464606,K464606,-2147483640,"CN=K464600,OU=K464600,OU=K46,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),K464606竹南稽徵所資料股(停用),"1","8755cfbe029ae411b495f32156cb5a2ee5ffdd4ecce11013da9db663c62a8155","29aecb178878c5da6ad3a461ae1648fe9c83c20c780f6fe63990628110de9779",2013-03-08 10:20:48,2023-01-13 18:49:49,external
"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,P63,P63,P63,-2147483640,"CN=B01ROOT,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",P63財政部中區國稅局雲林分局,P63財政部中區國稅局雲林分局,P63財政部中區國稅局雲林分局,P63財政部中區國稅局雲林分局,P63財政部中區國稅局雲林分局,P63財政部中區國稅局雲林分局,"1",d1d78118bf6a5c5ed3f10ce1f5d080cc2da061a322e985a20d4707c8d2c05be5,"1a558dfcb8970b25295c3112f73d7dd444ddf9ca4d738ea4a95b0b9402965e25",2012-02-06 15:28:29,2023-01-13 20:32:41,external
"CN=B011R00,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,B011R00,B011R00,B011R00,-2147483640,"CN=B01,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",B011R00綜所遺贈稅組,B011R00綜所遺贈稅組,B011R00綜所遺贈稅組,B011R00綜所遺贈稅組,B011R00綜所遺贈稅組,B011R00綜所遺贈稅組,"1",b561396fe2eb7385d34544b81f34ec724c6062fbc4cb7ea5c9d5725705edeacf,"814d69ecc2ff1bfa91fee63ae610f79471fd43c6d66f847d6d2d314b2015054b",2012-02-06 15:34:19,2023-01-13 20:33:13,external
"CN=N57,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,N57,N57,N57,-2147483640,"CN=B01ROOT,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,"1",f3d6dc30b3ed026da57f55a1f68eac0a701dbf48bfd9c9568c3c23a1f8b1325e,"3bcecea039fc12500b5c286c990aa7e02819266d83e883f9cd46350f7132118c",2012-02-06 15:28:28,2023-01-13 20:32:57,external
"CN=L502F11,OU=L502F11,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502F11,L502F11,L502F11,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502F11臺中縣分局第二課,L502F11臺中縣分局第二課,L502F11臺中縣分局第二課,L502F11臺中縣分局第二課,L502F11臺中縣分局第二課,L502F11臺中縣分局第二課,"1",b64e3b297ba8866f1fa81a2d8c23e296a1039f8e08afc67ec05168615e2963ef,"5e01cd3613e12094fdcf8cc39e84678e7a61bce6678798e15d4a34d2c6a12541",2013-03-08 10:24:13,2019-11-14 16:34:28,external
"CN=L502D00,OU=L502D00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502D00,L502D00,L502D00,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502D00臺中縣分局徵收課(停用),L502D00臺中縣分局徵收課(停用),L502D00臺中縣分局徵收課(停用),L502D00臺中縣分局徵收課(停用),L502D00臺中縣分局徵收課(停用),L502D00臺中縣分局徵收課(停用),"1","4ef82731677f64877e483b84cd916cfddad53e22539dc8735ffe0ebdd93657cb","9db913097b8de2227e481a389d04d3a0fa87c5cb5ca20b5be1a6818b12d4349b",2013-03-08 10:05:25,2019-11-14 16:34:28,external
"CN=L502F00,OU=L502F00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502F00,L502F00,L502F00,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502F00臺中縣分局第二課,L502F00臺中縣分局第二課,L502F00臺中縣分局第二課,L502F00臺中縣分局第二課,L502F00臺中縣分局第二課,L502F00臺中縣分局第二課,"1","21d4ec6d60c9da0efbb55781afab18ff5a6ef7c355310ca5d76865994961d8ec","573ae3a71fae4787240b1c85722b604969691c5e11ac4d35f9269535e723e5d8",2013-03-08 10:22:23,2019-11-14 16:34:28,external
"CN=L502E00,OU=L502E00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502E00,L502E00,L502E00,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502E00臺中縣分局第一課,L502E00臺中縣分局第一課,L502E00臺中縣分局第一課,L502E00臺中縣分局第一課,L502E00臺中縣分局第一課,L502E00臺中縣分局第一課,"1",e97a84fd48c654b71e9162fc2cf504cb2a387ac701552718192ecd6c6b55be1b,"89d514b9f39c0207a8e23b62e624f3f74c9ee00ec3072a91e6971f3093de210d",2013-03-08 10:25:12,2019-11-14 16:34:28,external
"CN=L502H12,OU=L502H12,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502H12,L502H12,L502H12,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,L502H12臺中縣分局第三課,"1","85f27e8934876574d0ee1ec6820f6f96d3a9e3e259f7e62e1e16a22912975278",e79e31c2410a47ddfa5ae7921b0426074fb7315747481e245a4bd594c6f2d152,2013-03-08 10:17:57,2019-11-14 16:34:29,external
"CN=L502J13,OU=L502J13,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502J13,L502J13,L502J13,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,L502J13臺中縣分局第四課,"1","7371edc0473e42020ccae3a7bb7dd2045eb0a34cc1d8f3f70f03f899ef23628a","7ac5f20c5f52d5c7709b55aefdabdf110cb8be8586b754325d9f2c9a1a36a421",2013-03-08 10:13:33,2019-11-14 16:34:29,external
"CN=L502H00,OU=L502H00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502H00,L502H00,L502H00,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,L502H00臺中縣分局第三課,"1",a0d64425b6961d178c0189fcc5d17294de02fa0b038715be8324bbcda7777f81,"3a76ba20c4d0840da0d69a0e7819cab54d895bbe259d47ac7134c46d3df30e60",2013-03-08 10:16:36,2019-11-14 16:34:29,external
"CN=L502G00,OU=L502G00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502G00,L502G00,L502G00,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502G00臺中縣分局資料課(停用),L502G00臺中縣分局資料課(停用),L502G00臺中縣分局資料課(停用),L502G00臺中縣分局資料課(停用),L502G00臺中縣分局資料課(停用),L502G00臺中縣分局資料課(停用),"1",de87cf56e4d5b2ac2fa4ffb2347e8e8c34fbd669b12d75756f8ef344b03db981,"52e7147753b7484aef01b94a5bc695b26f712367dc1ba7a1375fdb4e9f06de93",2013-03-08 10:18:43,2019-11-14 16:34:29,external
"CN=L502G08,OU=L502G08,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",,L502G08,L502G08,L502G08,-2147483640,"CN=L505000,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",L502G08臺中縣分局資料課(停用),L502G08臺中縣分局資料課(停用),L502G08臺中縣分局資料課(停用),L502G08臺中縣分局資料課(停用),L502G08臺中縣分局資料課(停用),L502G08臺中縣分局資料課(停用),"1","9e505195570f7dafd316dac4727592b8c2ac041e3869eb0b67d86072e0d1a1bb",d01ec8f23fb51212fbba05bf5a3cd0385e5cded64046f4f09cb2ec6f9dcfbe20,2013-03-08 10:19:20,2019-11-14 16:34:29,external
