"displayname","ou","dn","objectguid","syncattrs_hash","dn_hash","whencreated","whenchanged","placeholder"
B011M01人事室組編人力股,B011M01,"OU=B011M01,OU=B011M00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","22d9060faaf45445ac5af96f4a9cd0dd","3841546dd5584cdfd55a94eabb0dbcc0012946d81bfe309814f737854fc7e016","395c74b7db05efdcd061292a4135c0808cc7312b30b561ec1956b217fdc2a16c",2012-02-06 15:33:59,2023-01-13 18:46:42,inner
B011M03人事室給與福利股,B011M03,"OU=B011M03,OU=B011M00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","867d2b8d6fb055489feb1c3cc085a94b","3b19f0334ad5704f4aa66b48e2318879cc8a948c7970bf704b631d08cd473801","817429a696ed2b55ad357710939ac7ce9293be44a4ce26245fd7174c31a8f3ef",2012-02-06 15:34:01,2023-01-13 18:46:43,inner
B011N01政風室一股,B011N01,"OU=B011N01,OU=B011N00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",c21f318a9320b844991ee27cbb07de3c,d3107512ee3e194faa9326a2bec84e471d86b854f6bf8a744e53f2fd43d8b209,"8ced3273708c100540263841157e2fbcb24a730f1c281794b31dc20ca411cad1",2012-02-06 15:34:03,2023-01-13 18:46:44,inner
N552B00彰化縣分局服務課(停用),N552B00,"OU=N552B00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",b43344b1bfaa47019076b43344b1bfaa,d7837ff0a53339c45f6cbdad324dd6152dba25606ab9fb390686392df29c2e82,"8454e28e5a693bcb5459efb415d5cf371703179ab04c531cef73028d21332d10",2013-03-08 10:11:32,2023-01-13 18:48:37,inner
L502K00臺中縣分局秘書室,L502K00,"OU=L502K00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","620c59868229488cb5e1620c59868229","42a9a2df62f0fb51e40ae4bf199441dec963aeed037f8b12dea6dd4f99f7dff0","01facc9c44074bddd00cb7b130090d26f20cc955ca27b2ef817c0c9bb5316378",2013-03-08 10:08:43,2019-11-14 16:34:29,inner
L502K02臺中縣分局秘書室,L502K02,"OU=L502K02,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","9cc29fbd6d11450d94959cc29fbd6d11","47a0e9cdae74e734d95fcaee44aa2fc1ba90609acbea31974e48f150160f9f60","8101c0b79fb17455b8f3b7923a9357e0b958daa8cc6b97df5a5050d389ab4894",2013-03-08 10:08:49,2019-11-14 16:34:30,inner
L535300東勢稽徵所,L535300,"OU=L535300,OU=L53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","895942312c6344419ee1e2c6a7623466",e01f74eeb9fc91a854d2c40ed4904b50309adc7cf1a6399a6682058720aa39e6,"551b5ca0c9a802931451d98cef40ffd3411da8d481a57275defd501dfa5308f6",2012-02-06 15:32:21,2019-11-14 16:34:31,inner
B492F11臺中分局綜所稅課,B492F11,"OU=B492F11,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",bb7bb501f1e447f38943bb7bb501f1e4,"97c37e03a24a30c4fdcd8f4a59c41277eaef9e80681a2c4a81bf24513e7aaffe","6aa8d149da43a1d8430a2c3e57cc033b90ebc55411ecb6432f23243bc5f8da9d",2013-03-08 10:05:28,2023-01-13 18:47:21,inner
B492G00臺中分局資料課(停用),B492G00,"OU=B492G00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",b7e972eb9cb247c1ac4cb7e972eb9cb2,"0a69d8c032685d55490fe122580909a4d0f268ba051328be88d9ad56120571d8","148c6ad3497e4e8d9bf5e87fbc549c9b8e65fc838b43eded3c8a24c334ce74e6",2013-03-08 10:24:17,2023-01-13 18:47:22,inner
B492G08臺中分局資料課(停用),B492G08,"OU=B492G08,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",fd7e558325d04b6698ccfd7e558325d0,a59928d166e2ea3e7bc564583bee34cda4978b4f76626dab2339ff01c9bcfd3b,eaf0e82b1f7ae243774dfc079a08febfb2d6a3a0fbe15a66a0ec7a47f470bfe7,2013-03-08 10:24:34,2023-01-13 18:47:22,inner
N552M00彰化縣分局人事室(停用),N552M00,"OU=N552M00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","2c4d3fa7f6a54371aa0e2c4d3fa7f6a5",d7231df956b81c25f4daf98bea9c0908e27652c004bb868e7224c6835572fec7,"65fd38d73519e52ddb288c38693ee508f11e7cb43e70fa5738b8ee39ff5e197c",2013-03-08 10:03:38,2023-01-13 18:48:33,inner
N552M03彰化分局人事室,N552M03,"OU=N552M03,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",fe439960acfe426f8969fe439960acfe,b6cf72689be0c35d56cf69d5559d597a13fd37c537eb78f00c9141bd40a5c14a,f57342abaf9939aa605eb968aa93dcc6fb0188182329776fe417e98dc8585cf6,2013-03-08 10:03:52,2023-01-13 18:48:34,inner
N552N04彰化分局政風室,N552N04,"OU=N552N04,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","909976025d934eeab497909976025d93","64aa326a21ab1c7ca145427fd2000812c9bf62efee6c33ff6008013b9a5a8e2f",c82f4ceef7353185ac289dca0e5820ab47e548d7e7e3170a8dee88b930be7bc0,2013-03-08 10:23:49,2023-01-13 18:48:35,inner
N552A01彰化分局分局長室,N552A01,"OU=N552A01,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",c1dde86befc0454b998bc1dde86befc0,d7af0f8fb1d597c964a6b660643c05997a5971b71ab5bd93ace5f2d62518e325,"431830c449cfcea8a15fc432c4b181961f1fe9b0b0b48ebaaeaaafc50571577c",2013-03-08 10:14:46,2023-01-13 18:48:36,inner
N552A00彰化縣分局分局長室(停用),N552A00,"OU=N552A00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","5eec863f953c471aace05eec863f953c",c0112a0564cd514ddde5dbb0276e54feec2f6cdf30a76891d05c6840b1e396e2,"742bca5fe57f9f21db5a225e02327953a490a0beedb7f0dfc87b40d953c5a9a5",2013-03-08 10:14:39,2023-01-13 18:48:36,inner
B502J00豐原分局第四課(停用),B502J00,"OU=B502J00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","00c41ce28b494c9e904800c41ce28b49",adf87dffc4dd7b5350eac7a92aab781f0af2755bcf973ce6085492212c66f36b,"1ee7509c5b1fd5b839c3540122b1f1d6eceda3024019f3046bc26138fa3826c0",2013-03-08 10:05:22,2023-01-13 18:47:40,inner
B502J13豐原分局服務管理課,B502J13,"OU=B502J13,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",d6e2c3910a844eb4a289d6e2c3910a84,"52b54b4338609ceef7060ea44ccd9d8cfe7377fb878831ecbf98bed17ad0b0ce",aa345109c8db731d772b86aac2845a8ae71dcc5220f199dcb17de6caa8b7cb2c,2013-03-08 10:07:14,2023-01-13 18:47:41,inner
B502K02豐原分局秘書室,B502K02,"OU=B502K02,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",bc9424eba71746d9a8e9bc9424eba717,"1a62b0f33b6ff09500f018fbedf6e2e5dbdb9a08a7941785e0041ce0ff0c8914",ba660efba89c1c78ae2b8973a07c26280b113fd3ce9d64b0ce54460d70c42c56,2013-03-08 10:25:08,2023-01-13 18:47:42,inner
B484810民權稽徵所服務管理股,B484810,"OU=B484810,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","481777cdc6944cb2baf2481777cdc694",fb2dce90f8cd4e2672d1fc977a94a84b44b0eaf11437ad319931b907352b66b1,"99dae92b680359d342e7ec5c44f390b5dff541569b9ce7f32f31b6f8bc1dca2e",2013-03-08 10:14:08,2023-01-13 18:49:11,inner
B515101沙鹿稽徵所主任室,B515101,"OU=B515101,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","7eb3a616db6a400399727eb3a616db6a","4d5a69391a0dc7ec5e97a88fb9f2b0bc2f3369fb567188db2d867e2ae01876a1","8ceb560cfd4e31aad479f202d50997eb4470b36155fb0b2968ae90f94cb59dd1",2013-03-08 10:14:32,2023-01-13 18:49:12,inner
B515103沙鹿稽徵所服務股(停用),B515103,"OU=B515103,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","23a25b6ba09341639a0823a25b6ba093","8e414b6ce9fc666ce35f8ff540bf57ce64cfc784519390294a069f69b7aa3c7f",c83aa4f6112ed152df1594a53043a4f3945937e0714a5dc4f4128ca9b606bb08,2013-03-08 10:14:42,2023-01-13 18:49:13,inner
B011W01法務二科違章管制股,B011W01,"OU=B011W01,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","3c5b57aa2738a247b436e3ededd1931e",f852410aa18e5b54419980cef1d78a660a755ad61b531c0a7571c02dee3853f0,"31296bc3d4981efd7c22a2922530e39d9840414532768df4b564ed5079ef5f53",2012-02-06 15:34:40,2023-01-13 18:47:11,inner
B011W03法務二科行政救濟二股,B011W03,"OU=B011W03,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",aa553072a548934f987b112173d61319,d29f5e232d26154f71957910ca0c5b9e2a7946d0c6b5958828f1468f6cfd952d,e72316bc8aa9d5e658e52de57848a6b83d6d968eef4d1d4c574068a86142c580,2012-02-06 15:34:42,2023-01-13 18:47:12,inner
B011W02法務二科行政救濟一股,B011W02,"OU=B011W02,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","3788c93713d84f4eaf9d49c456f334e3","6795fb30dc338c11692758ecdb6796ff40de8d6b24688b283d21ec5066d5b289",fec68473d6433705601c1d0fc9efd513452a3a6ec3b49ae90f39942643273088,2012-02-06 15:34:41,2023-01-13 18:47:12,inner
B011W04法務二科審核員組,B011W04,"OU=B011W04,OU=B011W00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","34118f96263c6e4b9c10471e9b2a5b19","8e8f8930a1155b992dd508cf86d89cc462b256d9e69cf92f39573e99f3b16698",a46b763b9176d1ae620baf31ec362ab4593128dec67d6ebf2da20ae5e1973959,2012-02-06 15:34:45,2023-01-13 18:47:13,inner
B492A00臺中分局分局長室(停用),B492A00,"OU=B492A00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","7fa8cb4b6ab549c0ad1f7fa8cb4b6ab5",b373f23da366eafc0aa799556d8d06a7be79a1f6371600d629e15783bd71efb7,"9054e6034e8034844c3c744f7e6d5adf11e1f653c760ab9acf6da9a2945c1c57",2013-03-08 10:17:39,2023-01-13 18:47:14,inner
B492B00臺中分局服務課(停用),B492B00,"OU=B492B00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",c51bd6c84beb4626bac9c51bd6c84beb,"8719a924d30dcc5601ac13013274f3b4e9ce14403546ff5b4a6db3cc26f265b3",edc8ba7b78a2ca66e4ca746a169f6b0ab709557cc3f3a6b25e9e931597b8cbe6,2013-03-08 10:15:35,2023-01-13 18:47:15,inner
B492A01臺中分局分局長室,B492A01,"OU=B492A01,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",c5b9e5386be34350adbcc5b9e5386be3,"98b590222415d3addea33caf87abdb58ba1a259c59207f4557c9f6044813d146","1625152d456c32973e4687f17b2fdadc59f281fcdb919893582cc48d6c688f2f",2013-03-08 10:17:45,2023-01-13 18:47:15,inner
B492B06臺中分局服務課(停用),B492B06,"OU=B492B06,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",a5731cfe021341048b51a5731cfe0213,"0d8e0edd898e9e30699767ec08c347a52f1798404454e418ef4178311eeb0ef6","2570435c3e309103b3bbe68be67329b95a7de1a02f6bcdf144c845e198e5e7b1",2013-03-08 10:15:57,2023-01-13 18:47:16,inner
B502C07豐原分局審查課(停用),B502C07,"OU=B502C07,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","7f83219a9d754c17a9037f83219a9d75","650926b65c5c8c1535f6fe7b78069b2c22c32df1927ff44e69ab0a5d2edd1d37",f9a8d2d2214f62762f91190d7ffa0024074f4907ba47301105c309383ba78015,2013-03-08 10:25:02,2023-01-13 18:47:34,inner
B502D09豐原分局徵收課(停用),B502D09,"OU=B502D09,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",c6f61f4e5e4d424a9014c6f61f4e5e4d,ef94522f483c049b731528a5a75e62df8b4806e7cdeec8a381cd7828e40ebb9c,"82449947717113ae644702d3c75bc749d525ef94951bea8a74b827bb2690a177",2013-03-08 10:22:20,2023-01-13 18:47:35,inner
B502E00豐原分局第一課(停用),B502E00,"OU=B502E00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","4716ca63991d49a7b9964716ca63991d","9f58ce732b9266de58547d0949cfc2c50de5db47d7377b6c45b1f2813da9c210","380ae21d5fa632e020f4f829997443d3c0a378be316ab3491f0e8a67ec5405f8",2013-03-08 10:18:29,2023-01-13 18:47:36,inner
B502E10豐原分局營所遺贈稅課,B502E10,"OU=B502E10,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","22c665f8ec474ad2bb8e22c665f8ec47",a890d8c19c43242ce7ddd71c4272d5b33b3aa745d5d47e3d82b680e21e1cf70c,b571bf4d96446c08b9f605e322ef82b8929992ff2b054cad2ec8cb90cfeeed13,2013-03-08 10:20:07,2023-01-13 18:47:36,inner
B502K00豐原分局秘書室(停用),B502K00,"OU=B502K00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","40c73262906749d99ecc40c732629067","3f17d46f20522d6a2cfb6dd2d829ca864d2f12db50a351075bf89af01c7b3add","25d403d355561b83cdca1ad5c892cb44782eff61c72380641ffd2fe92694e0db",2013-03-08 10:25:05,2023-01-13 18:47:42,inner
B502L05豐原分局主計室,B502L05,"OU=B502L05,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",a9f7d87b5bb34fe88869a9f7d87b5bb3,ce798aadaaa8d94ae70c9e78022abc5a1dcd3576db6dcb50f853c17ea9ddd9df,"32a0eecba0263ecd5d3d10571d8b5e4b70175660a61e748d1fb9fa2137c0f24f",2013-03-08 10:22:27,2023-01-13 18:47:43,inner
B502L00豐原分局會計室(停用),B502L00,"OU=B502L00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","51979f56fc944ced94f451979f56fc94",d80f66bf7741291638e031ec781002d6aa41810960b2bf81b9325b67307ad0b4,c6c35fa1ab294baaf7712783cb49edd4f99350fdaacdfc4458df373f4aaa9a33,2013-03-08 10:22:17,2023-01-13 18:47:43,inner
B502M00豐原分局人事室(停用),B502M00,"OU=B502M00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",f9217f33472447619243f9217f334724,a48c4be65164ba86061c7fae677be0a7a24c513d8cddd4928b0c7bedd264d98b,f12ce33dcd7f761b333741c548ddcf2c9cdb78dedffef1d77ff49e447df92b49,2013-03-08 10:18:36,2023-01-13 18:47:44,inner
K452M00苗栗縣分局人事室(停用),K452M00,"OU=K452M00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","7105307ce7c64380a7287105307ce7c6","1dc1e9fa78740b59991218914977a0f12f75528750a589d06cbb145fd48cb001",cef153c8cc9e7ca09903899b19c5a4391d154226d7b0100711990e6a031b28b5,2013-03-08 10:21:53,2023-01-13 18:48:06,inner
K452M03苗栗分局人事室,K452M03,"OU=K452M03,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","52f984e68a1048db852e52f984e68a10",c7e442037a7c707e0c927b8201811b32081fd6f96e78ee0539b377def17fd34d,b9b2124151b4f4608798f229375c57851bc8f2b29aa2ce39d1fa6b7c4da3a7b4,2013-03-08 10:22:00,2023-01-13 18:48:06,inner
K452N00苗栗縣分局政風室(停用),K452N00,"OU=K452N00,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","9ae8692a7a614b3ebef09ae8692a7a61","3a0da5a5f58d226de8d79230131170a7bf8a7ac7169e2e96237508f56b3c4f5b","05e16d98fe165d6f83e7f843d8b5491a0bd363b4ef834ab25a30f9ed3411c3d9",2013-03-08 10:18:19,2023-01-13 18:48:07,inner
K452N04苗栗分局政風室,K452N04,"OU=K452N04,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",fe5ac016a083461e9ec2fe5ac016a083,"681568072968f3a0c06ebf3618d453173983af168f009f4b1584c9a851502854","3c10dc1203e6484741046d9c77e38afe34ad3cf884031d19ebd8a7d0acf24793",2013-03-08 10:18:25,2023-01-13 18:48:07,inner
M592A00南投縣分局分局長室(停用),M592A00,"OU=M592A00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","8bf4aa22f52b4263bd338bf4aa22f52b",c57ddbdb71e1261e68ac3e6924212a5029aae8ebdfb35aa19d126e906e4a3bee,a0fe975999ffd41c4a28ff169a7230263d13e31569c56855113ec0b7aedea0f8,2013-03-08 10:22:37,2023-01-13 18:48:09,inner
M592B00南投縣分局服務課(停用),M592B00,"OU=M592B00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",a052274aa9a94fdab2aba052274aa9a9,b31b13e54256ae7a8846363936d3daf9a3fb621a4da4cebc7319125a416f164a,"91bcfa26f8cf45c114527336858b188e7060e43dbbd5222e566e069fd7cbb69a",2013-03-08 10:18:57,2023-01-13 18:48:10,inner
M606007埔里稽徵所營所遺贈稅股,M606007,"OU=M606007,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",becf03907f604bc2bb9abecf03907f60,"12c66037e9f3a46dfc0ec3da50452f484a798b608c40132b18541056e91bff10","9880612338a5391db96d8d3937146a4e90021ff8e55a3072d853857a40b6d02c",2013-03-08 10:09:24,2023-01-13 18:49:54,inner
M606009埔里稽徵所銷售稅股,M606009,"OU=M606009,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","6ad3d3461cef415d97aa6ad3d3461cef",d1483616c83d4320993bd781b823e730bcde000275b017cfdec9c8e7a7b0440a,dee79cf56a00e7afbfdad0aefe64d2fba089460f56a2849db4de9b04137f34c5,2013-03-08 10:09:34,2023-01-13 18:49:56,inner
M606001埔里稽徵所主任室,M606001,"OU=M606001,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","6db62fe67de14c05a3386db62fe67de1","7a6555c42fe779d4aafd0762be66822828282be59b7106042ec861f202a5ff8d","16fc82ddc0c01f8ed0752e2674b883f1d7966de54eab8fd6c15ee9dcc06fffa4",2013-03-08 10:08:46,2023-01-13 18:49:57,inner
M606002埔里稽徵所審核員,M606002,"OU=M606002,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","20d0364f7cd748a9925220d0364f7cd7",bb537239e3a0dbb06bb3fe626818644edc0f907f342c8e6d8bddccae91cbe2c4,"5d157bd33829efaad56c4f28bf92b046c91293992f3fddc1b1fca28e86d8ed3e",2013-03-08 10:08:53,2023-01-13 18:49:58,inner
M606003埔里稽徵所服務股(停用),M606003,"OU=M606003,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",ffc87ba13b8b434dbc42ffc87ba13b8b,"3c9bbef7c78de6cae8332051a256460007ae9df540a5a55cc849c2deeaa29f05","5ba50c339d488eaffa02f0d46407a9d299869b02c3a7624149526231598b9d1d",2013-03-08 10:08:56,2023-01-13 18:49:58,inner
M616101竹山稽徵所主任室,M616101,"OU=M616101,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",df45e8a36b744975a840df45e8a36b74,"5de9008e072acdc39ae8c60b8f657a3e31647325dee430d8da53e383c8d8727f","55df641ad64d1fe2d7b2ef3bcf703b7ef0bf673ee17bf8daeeb50b4c20c51c00",2013-03-08 10:22:54,2023-01-13 18:50:00,inner
L53財政部臺灣省中區國稅局東勢稽徵所,L53,"OU=L53,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",b133b7b1dc4e79419e6f10cb50be31fd,"0089042f2c11f7c29acd2dbddc3ba0d22c85a0afb186778f7d0fc6c8a9ca802f","9335c3119badf73e549fb8766023a4c13f48553138bdf24614304631e141756a",2012-02-06 15:28:22,2023-01-13 20:32:48,inner
L52財政部臺灣省中區國稅局大屯稽徵所,L52,"OU=L52,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","21f458f8d4f46c48b4ae42dde4367ec2",d42b8f210c2c65fe2d9fab7d727c2d0556c1416cdd428fbe21432266d91f00bc,"66e10be56dc6927e1d564d2a0f8e10bd5c3746fe4fa0ca0b2d76e1ea323efa36",2012-02-06 15:28:21,2023-01-13 20:32:48,inner
M61財政部中區國稅局竹山稽徵所,M61,"OU=M61,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","69d08dfc72eb0b40a9afff300c448896","2d30d251cdbcc9b82e8c6bc97a486eeb9e6ec2fedcb8dcbc8e1180f35db41ae9",f7d2dcbd8c66ab641498e0759e85764ca03a6e0ea3cc244694b056ab01f08f9c,2012-02-06 15:28:25,2023-01-13 20:32:49,inner
M60財政部中區國稅局埔里稽徵所,M60,"OU=M60,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","448b3c2f2ec7c24c8d7bcef9890044b1",a559f75cd43047b75efa589e7d72b69a0ed9f0c8e087ac3ff5d96600f005165c,"1bb63ea6d71bac1e5ccf195a3af895b3a20228c38a50b554ea6038d4959e595f",2012-02-06 15:28:24,2023-01-13 20:32:49,inner
N56財政部中區國稅局員林稽徵所,N56,"OU=N56,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",a42586cb1325cf439ba3868e956036fe,f34332027df194af58e515d916543c62111b2cc66c418a399c724c368f15d277,"4602dcf2264cbe892ef850c20f3c7e7ce87cc51ba9dd6a8ab0d39ce537ad4f52",2012-02-06 15:28:27,2023-01-13 20:32:56,inner
P65財政部中區國稅局虎尾稽徵所,P65,"OU=P65,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",d306655960ffcf4eb23f556099b04f43,"245832241836e7ab929f273ca49bf59a74cb38ff93a10b08bd93cf29aad82e22","714b05b56580cba29db849ca5a60f42133449eec7f51b2c75f018434c12aa93d",2012-02-06 15:28:31,2023-01-13 20:32:58,inner
B011A00首長室,B011A00,"OU=B011A00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","6dc25e39150b954aae04b723aecddb9c",b3e2181920fb82c93d347e51eea5b8641d098997432ae697ef268a47357c6fb3,"19957dc7ec5a98f285b5cbfdc196b07b7840fd399e5fcd687524362ea3ed5eca",2012-02-06 15:32:41,2023-01-13 20:32:59,inner
B011A04核稿秘書室,B011A04,"OU=B011A04,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","4b11f2101cf74ad6adea4b11f2101cf7","78c722a05f3975eef851c227e5d5e09a604196831b3bc69dfd778ef896e45e0d","0768e0775b90c93cdcd6b36be2701d2ef9cb4e51a9716bfb471e09ba2e056881",2013-03-08 10:25:29,2023-01-13 20:33:01,inner
B011B00服務科,B011B00,"OU=B011B00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","2725837e0c156a408af08e0e8f6765e9","9d56877cbfe0e3f177349c6464d217d60653fe532fb3eae31ee2b6a8b331b042","5760d476e51b7ce7172b440a18db3947b080c24936bb9dad6aa3753262840ea4",2012-02-06 15:32:47,2023-01-13 20:33:02,inner
B011C00營所稅組,B011C00,"OU=B011C00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","95231a24c7c274499d23ae6b089e746c","57e59380030d1a32efa3ea7bb17e50491da89cef6110cbcddae3f523d0865de0",a1d59c9a747a4109fd530898173a1afdb9bee1e1790ef73b673d171702122f19,2012-02-06 15:32:53,2023-01-13 20:33:02,inner
B011C11審核員組(停用),B011C11,"OU=B011C11,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","9411448c2822411cb9a39411448c2822","635df922ad16405bd06c2122a13321459421d5ea35815bb6eb8aff0a61b31bfe","2d5841dc380ffe91bf9403dd2af18d23bd7731d8d77120a1b5e53824700ce2b3",2013-03-08 10:25:18,2023-01-13 20:33:03,inner
B011D00徵收科,B011D00,"OU=B011D00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","0c6225bb39edc24a82f62ac624fffd58","50aeb1ac7272536b0deed3db4ac93d4359f92fecf5252e91b24951cb627b90a3","09296e3ff5d5f8c34bb8f6ce6b6e4a69467dceaeac5d86c3c7b734e759317aa2",2012-02-06 15:33:05,2023-01-13 20:33:04,inner
B585807大智稽徵所營所遺贈稅股,B585807,"OU=B585807,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",c4f8259aa65d4287838dc4f8259aa65d,"959aae27bf41fbb5cf373072e259121831a03532226ad53975f9f0e1bc0cf241","8de4470f723854a37a395417aae337a0b8669c6683a3df5993a04a519bf85704",2013-03-08 10:23:56,2023-01-13 18:49:37,inner
B585808大智稽徵所綜所稅股,B585808,"OU=B585808,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",d9f2af571fea4e4abe87d9f2af571fea,"83967eebb6d4fbdb2e513cc5e7d8a3bb3fda845990ebaf3972b0dc6dea0efa33",e6a832de035637aeb76eede8b3addf553f1e7bb0fd398d6834b1ef119c7702d0,2013-03-08 10:24:00,2023-01-13 18:49:38,inner
B585809大智稽徵所銷售稅股,B585809,"OU=B585809,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","8e96088c82534f66b4108e96088c8253",d1851ddfc7c7c881e717dae460a6f8f176f5ca7ba0f6c627839ae542dfdca0d2,"04cadbcc3091dade00bcf9cd054b291e2a742c62d9c8c856bacd035575a4cfab",2013-03-08 10:24:03,2023-01-13 18:49:44,inner
B585810大智稽徵所服務管理股,B585810,"OU=B585810,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","35b457308e814727abf335b457308e81","3d39ff422b7d4d77c22323a4f343e69bb012345dc443e051e7e47c61fea353ed","3a211a1e54c80d4c9834eff4eaf98c4cd8b666c6761aa68434790622c1d6e6ae",2013-03-08 10:24:40,2023-01-13 18:49:45,inner
